	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Ectoine synthesis	878.642857142857	1967.21428571428	804.071428571429	254.857142857143	227.428571428571	800.5	159.785714285714	513.142857142858	445.142857142857	875.571428571429	1547	2246.78571428571	1716.5	585.571428571429	317.357142857143	85.1428571428571	355.785714285714	1090.71428571429	213.642857142857	209.5	622.714285714286	142.714285714286	475.857142857143	974.285714285714	414.857142857143	231	536.642857142857	139.857142857143	99.2857142857143	931.428571428572	140.642857142857	116.142857142857	596.714285714286	151.142857142857	434.428571428572	198.142857142857	115.571428571429	42.1428571428571	199.928571428571	359.714285714286	186.785714285714	487.357142857143	224.071428571429	87.7142857142858	2.14285714285714	180.5	201.571428571428	562.428571428571	642.928571428572	175.571428571428	328.357142857143	474.428571428572	163.142857142857	245	319.5	345	144.571428571429	1186.78571428571	591.928571428572	311.5	1490.57142857143	1418.5
Ectoine, hydroxyectoine uptake and catabolism	1409.5	603.5	447.5	43	128	312.5	868.5	365	366	1483	2133	2406.5	2859.5	3490	5089.5	55	53.5	5742	188.5	99.5	1301	9	109	416	728	110	914.5	17	26	5339	63.5	36	21	23	1342	61	50	37	101.5	68	33.5	182.5	10.5	37	0	291.5	316	634	180.5	20	19.5	402	116	13	29.5	9	18	1556.5	642.5	24.5	3018	2939.5
Efflux ABC transporter MdlAB	479	267	12	5	125	19	319	37	50	1388	1373	2337	4505	3661	5198	29	5786	4	192	59	10	7	7	26	189	46	351	10	6	2	1222	13	104	13	1957	19	14	0	39	26	17	2	2674	104	0	262	1258	2931	755	10	26	13	0	5	84	0	0	9930	5013	3	2065	2214
Efflux ABC transporter YadGH	19	147	133	21	27	3	17	59	112	181	2781	2938	1678	38	16	4	2635	454	11	55	30	14	14	2	6	39	9	6	2	0	13	7	18	8	3	14	22	0	49	27	9	24	61	5	0	106	3	4	3703	7	17	15	1	4	2	19	16	6843	2850	22	1890	323
Efflux ABC transporters BmrCD and LmrCD involved in multidrug resistance	19.5	125.5	8.5	10	138.5	14	394.5	19.5	29	1120.5	130.5	849.5	1282	293.5	24.5	12	18	0	137.5	39	9.5	6	14	11.5	38	14	455	9	5	0	12	1	84.5	4.5	971	2	4	2	8	14.5	5.5	1	1598.5	49.5	0	19.5	1143	2189	1180.5	2	0.5	3.5	0	2	1	0.5	3.5	27.5	106	11	47.5	204
Electron-bifurcating caffeyl-CoA reductase-Etf complex	1	0	0	0	3	2	1	0	0	0	0	2	0	3	15	0	0	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	5	0	2	1	0	1
Encapsulation of DyP-type peroxidase or ferritin-like protein oligomers	1057	791	1061	150	257	206	117	362	426	352	1760	1801	447	358	161	89	235	2001	636	384	957	428	1945	498	485	500	312	113	93	630	62	129	337	329	924	183	159	22	374	118	83	196	131	160	4	234	89	90	2015	172	186	693	164	16	60	241	24	1454	1333	38	1749	2131
Energy conserving hydrogenase b, Methanococcales-Methanobacteriales-Methanopyrales	0	0.333333333333333	0	3	3.33333333333333	1	0	3.66666666666667	0	1	0	8	5.33333333333333	0	2.33333333333333	0	0.333333333333333	0	2.66666666666667	4.33333333333333	140.666666666667	16.6666666666667	21	0	2.66666666666667	1	0	0.666666666666667	0	0	0	0	51.6666666666667	1.33333333333333	4.66666666666667	1	2	4.66666666666667	3.33333333333333	27.6666666666667	12.6666666666667	39	0	0	0.333333333333333	1	1.66666666666667	2.33333333333333	0	37	103.666666666667	165.333333333333	54	1.33333333333333	0	167.666666666667	17	0	1.33333333333333	54.6666666666667	5.66666666666667	2.33333333333333
Energy conserving hydrogenase, Methanococcales-Methanobacteriales-Methanopyrales	0	0.333333333333333	0	0	0	0.666666666666667	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0.666666666666667	0	0	0	0.333333333333333	0	0	0	0	0.666666666666667	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0
Energy-conserving hydrogenase (ferredoxin)	0	1	0	3	12.5	0	1	2	0	0	0	0	0	0	0	0	1	3	0	36.5	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	5	0	0	10	2	0	0	0	0	0	13	2	2	0	1	0	0	0	0	0	0.5	0	2	255	0	191	2
Enoyl-[ACP] reductases disambiguation	537.833333333333	285.166666666667	589.166666666667	48.25	66.5	36.4166666666667	116.75	114.083333333333	393.833333333333	381.583333333333	496.75	584.416666666666	263.75	629.916666666667	819.666666666667	21.75	145	399	104.833333333333	106.333333333333	462.083333333333	152.166666666667	390.083333333333	61.1666666666667	61.9166666666667	99.5833333333334	159.166666666667	14.4166666666667	67.4166666666667	267.5	276.5	30.5	306.75	85.5833333333333	229.5	67.1666666666667	49.9166666666667	13.6666666666667	96.75	191.416666666667	71.0833333333333	207.083333333333	312.833333333333	39.3333333333333	0.333333333333333	58.6666666666667	158.416666666667	376.75	502.75	333.333333333333	902.75	329.916666666667	84.3333333333333	5	12.25	264.083333333333	78.1666666666667	378.5	378.666666666667	147.833333333333	547	403.333333333333
Entericidin	0	4	1	0	0	0	0	0	0	2	49	74	106	1	0	0	322	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	240	140	0	71	29
Enterobacterial common antigen (LPS O-antigen)	2804.25	4285.75	2181	758.5	1272.75	2970.75	1661.25	1496.5	3247.25	6923.25	9005.75	11045	11755.25	9509	9281.5	365.75	13245.75	5574.75	1716	1394.75	7102.25	1806.5	4145	624.75	1378.5	1599	2522.25	949.75	431.5	3345.75	2762.75	460.75	3152	1219	6598.25	1244.5	870.25	201.25	1691.25	3071.25	936.5	2980.25	5123.25	604	27.75	1041.5	4085.75	7852.5	9230.5	1441.5	2798.25	5521.75	1579.75	1947.25	3417.75	3855.75	1032.75	26541	13401.25	2871.75	9313	9587
Entner-Doudoroff Pathway	15510.6833333333	16546.2166666667	16375.3833333333	3514.33333333333	4257.55	5289.26666666666	3418.78333333333	5301.29999999999	10025.4833333333	13654.6666666667	26628.9833333334	21157.6666666667	14741.7833333333	12304.95	8832.61666666666	2276.63333333334	13008.5666666667	17415.9666666667	6056.94999999999	5700.6	35127.3833333333	6634.28333333333	18981.6	3144.33333333333	5015.61666666666	6316.78333333333	6365.05	3677.95	3431.88333333334	12897.65	5552.05	2857.33333333333	13927.15	6435.15	16478.2833333333	4581.78333333333	3411.28333333333	827.066666666666	5807.48333333334	11162.1166666667	4555.21666666667	7239.03333333333	6450.48333333333	3556.03333333333	69.4833333333333	3037.33333333333	5162.01666666667	9867.48333333333	17135.05	5582.5	10180.95	20964.4666666667	5759.73333333333	4673.11666666667	6889.16666666666	13622.1	4442.7	32207.8666666667	24257.6166666667	8966.68333333333	24025.4666666667	28899.1333333333
EnvZ and OmpR regulon	411	217	507	30	50	145	33	94	210	580	3482	3045	3427	327	69	12	5298	2348	58	103	1	16	24	3	9	75	36	13	75	1670	48	17	8	846	1236	44	19	4	83	29	14	1	197	120	0	342	86	226	3058	11	13	14	8	3	63	0	7	9872	4574	4	3637	3092
Ergothioneine biosynthesis	1001	565.5	1047.5	142	208	112.5	70	426	272.5	260	1285.5	1807.5	1202	267	133	50.5	1216.5	1021.5	371.5	239	4417	1021.5	3172	817.5	466.5	277.5	498.5	32	32.5	604	21.5	68.5	3895.5	266.5	694	129	137.5	99	211	2232	711.5	1391	10	62.5	10	152.5	145.5	338.5	1332	1519.5	3609.5	3686.5	908	16	44	4170	1201	2342	1324.5	1565.5	1305	1027
Ethanolamine utilization	850.333333333333	543.166666666667	843.75	210	386	362.5	231.166666666667	402.166666666667	513	1277	2307.33333333333	2406.16666666667	2593.33333333333	931.833333333333	641.5	91.1666666666667	613	2576.66666666667	428	479	2187.83333333333	483.833333333333	442.666666666667	171.166666666667	368.333333333333	374.916666666667	349	252.75	121	1422.08333333333	266	141.166666666667	471	677.833333333334	2325.33333333333	312.166666666667	218.166666666667	59.3333333333333	428.333333333333	361.5	189	372	315.333333333333	342	6	410.333333333333	405.166666666667	1219.08333333333	748.666666666667	308.333333333333	609.666666666667	1222.33333333333	409.333333333333	394.833333333333	579.333333333333	500.666666666667	166.166666666667	2009	2699.66666666667	419.333333333333	3246.16666666667	4486.5
Ethylmalonyl-CoA pathway of C2 assimilation	1506	928	1668	246	430	88	140	1152	580	361	747	1051	370	883	306	80	85	340	678	588	2989	1548	7894	1014	871	575	221	73	80	890	59	131	895	147	366	319	223	138	524	188	157	180	27	1075	2	191	187	103	307	162	140	1958	723	28	60	1063	66	128	447	43	3005	541
Exosome	2	6	2	24	22	3	0	11	0	2	3	0	0	0	0	0	0	0	6	6	0	1	5	0	14	11	2	6	3	0	1	0	0	4	0	4	8	0	3	3	2	0	7	3	0	1	3	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Exosporium	123	74	6	2	9	31	279	17	7	606	81	527	687	931	1139	9	13	0	64	20	0	0	4	21	61	7	218	2	3	2	187	1	48	0	316	1	0	0	2	9	1	4	552	27	0	6	510	1099	511	2	2	0	0	0	2	0	0	6	53	0	25	92
Extracellular matrix proteins (PEL) involved in glucose-rich biofilm formation in Pseudomonas	320	77	127	6	14	5	21	20	3	25	84	14	35	524	147	6	2	1698	12	5	0	4	1	0	10	38	4	4	139	6840	4	6	2	1949	833	14	12	0	25	6	2	2	4	0	0	31	2	2	111	5	4	0	0	3	6	0	0	1696	136	14	143	143
Extracellular matrix proteins (PSL) involved in mannose-rich biofilm formation in Pseudomonas	50	4	52	1	4	0	0	1	0	64	2	0	1	3	3	4	0	0	4	0	0	0	1	0	0	4	0	0	0	2	0	1	0	1	2	3	0	0	8	0	4	0	1	2	0	15	0	0	0	4	2	0	0	0	2	0	0	0	0	0	0	121
F0F1-type ATP synthase	10669	8851	12885	3058	3375	1513	3107	4799	7290	11565	18893	15760	13045	10258	10593	2695	11219	7769	4809	4661	18717	5095	13670	1588	3421	4476	4054	937	3161	5993	4872	2753	7447	3929	9016	3351	2532	493	4124	6466	3058	2513	6488	1825	26	2182	4778	8500	14059	4051	8034	11970	3718	197	610	7862	2036	22986	16843	3391	16142	20077
Fatty Acid Biosynthesis FASII	7170.7380952381	5291.54761904762	8260.24999999999	1236.61904761905	1753.19047619047	984.559523809524	1894.55952380952	2334.25	3899.65476190476	7324.2380952381	11196.9404761905	11033.1190476191	8913.80952380952	8407.45238095239	9966.74999999999	551.202380952381	6529.67857142857	4737.39285714286	2566.28571428572	2514.65476190476	16717.0833333334	2695.39285714286	8678.27380952379	879.226190476191	1830.2619047619	2685.36904761905	2478.59523809524	527.559523809524	893.035714285714	2901.83333333333	2856.40476190476	894.011904761905	8996.58333333333	1742.63095238095	5341.14285714285	1467.63095238095	1101.11904761905	382.75	2261.7619047619	5563.4880952381	2078.05952380952	3369.33333333333	4558.92857142857	1061.82142857143	31.7023809523809	1192.70238095238	3594.45238095238	7174.67857142857	10104.3928571429	4656.90476190476	11769.7619047619	11860.2857142857	3529.36904761905	416.27380952381	567.083333333333	8654.77380952381	2296.71428571429	11604.4166666667	8905.47619047619	4202.83333333333	10632.369047619	11142.8333333333
Fatty Acid Biosynthesis cluster	3460.2380952381	2507.71428571428	3829.66666666667	426.119047619048	650.52380952381	385.142857142857	903.142857142857	974.333333333334	3100.57142857143	3935.73809523809	5343.19047619048	4914.78571428572	3690.30952380953	4035.61904761904	4401.83333333334	267.619047619047	2224.7619047619	1983.64285714286	918.785714285714	990.071428571429	7498.33333333334	1756.14285714286	4637.02380952382	616.809523809524	903.595238095238	989.785714285715	1463.09523809524	174.97619047619	550.452380952381	1359.66666666667	1604.90476190476	317.595238095238	2825.83333333334	686.047619047619	2318.64285714286	561.547619047619	418.452380952381	205.833333333333	915.261904761905	1956.40476190476	695.309523809524	1136.83333333333	1919.92857142857	491.071428571428	10.452380952381	505.119047619048	1577.95238095238	3330.42857142857	4256.30952380952	1358.07142857143	3034.42857142857	4660.61904761905	1375.28571428571	79.5238095238095	159.166666666667	3237.35714285714	683.214285714286	3600.33333333334	3588.64285714286	1373.16666666667	4394.11904761905	4825.33333333333
Fatty acid catabolic operon fadN-fadA-fadE (yusJKL)	854	1024	350	261	306	108	902	361	440	3562	5715	5616	3027	3708	4003	99	148	3221	441	373	2611	406	892	49	305	488	843	66	143	2061	1329	179	2099	1057	2942	268	279	50	476	1367	486	866	2204	148	5	472	1844	4027	5875	820	1723	1704	432	15	117	2255	637	2252	2578	1189	4366	4141
Fatty acid degradation	5475.66666666666	6193.33333333333	4080.83333333332	3493.16666666666	3605.99999999999	6712.33333333331	2594.5	4271	5999.5	9167.33333333334	11963.6666666667	14494.6666666667	11268.3333333333	12821.1666666666	14569.6666666667	2366.66666666667	5483.83333333333	7697.5	3910.33333333332	3433.99999999999	14108.8333333334	4398.16666666667	17915.8333333333	3328.16666666667	4737.66666666666	3899.99999999999	4332	4155.66666666666	2453.83333333333	5087.33333333333	6169.16666666668	2463.83333333333	15219.8333333334	3120.33333333333	7358.83333333333	3506.83333333333	2286	496.000000000001	2942.66666666666	10479	4443.16666666667	7469.99999999998	7191.33333333333	2136.33333333334	68.5	1400.33333333333	4831.66666666667	11023	9440.00000000001	5274.66666666667	11132.3333333333	10623.6666666667	2917.16666666667	7044.83333333334	9185.5	12785	4395.99999999999	14479.5	12144.5	6449.99999999999	11640	12264
Fatty acid synthesis	4735.57142857143	3538.71428571428	5241.75	857.285714285714	1140.02380952381	554.559523809524	1330.22619047619	1598.41666666667	2895.15476190476	4744.07142857143	7319.27380952382	6809.78571428571	5465.97619047619	5966.11904761905	7474.41666666666	403.702380952381	3906.51190476191	2923.39285714286	1767.11904761905	1627.32142857143	8984.41666666667	1595.89285714285	5749.94047619047	761.059523809524	1371.59523809524	1764.53571428571	1893.7619047619	335.392857142857	630.535714285714	1827.16666666667	2124.7380952381	640.345238095238	4353.58333333334	1077.46428571429	3388.14285714286	991.29761904762	702.785714285715	216.583333333333	1486.09523809524	3013.82142857142	1148.22619047619	1762.33333333333	3564.59523809524	721.821428571429	13.702380952381	701.369047619047	2519.28571428572	4814.01190476191	6615.89285714286	2860.23809523809	7426.2619047619	5953.45238095238	1815.86904761905	104.940476190476	174.75	4353.10714285714	1044.71428571429	6091.91666666667	4887.14285714286	2176.16666666667	6589.53571428571	6388.33333333334
Fe(III) respiration - Shewanella type	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5.5
Fe-S cluster assembly	17293.5	11169.5	20681.3333333333	3279.66666666667	4653.83333333333	9873.5	3860	5636.16666666667	11358.1666666667	14393	19479.1666666667	24752	16194	15463.8333333333	14723.1666666667	1965.33333333333	12474.8333333333	9577	5490.83333333333	5493	38588	9214.33333333333	25104	5224.33333333333	5635.16666666667	5625.83333333333	6376.83333333333	5528.33333333333	2736.5	5761.66666666667	5462.83333333333	2293.5	19264.6666666667	3854	9382.33333333333	4916.33333333333	3397.83333333333	1070	4914.83333333333	14757.3333333333	5109.66666666667	13967.6666666667	6007.33333333333	2639.66666666667	85	2693.33333333333	5839.66666666667	10914.8333333333	20370.6666666667	7489.33333333333	17195.8333333333	26669.1666666667	8098.66666666667	10256	13890.3333333333	24500	6136.16666666667	25769.6666666667	18646.5	14763.1666666667	21258.3333333333	21586.8333333333
Fermentations: Lactate	1703.16666666667	1170.66666666667	1934.58333333333	1085.5	884.666666666667	279.166666666667	317.5	1005.5	1569	1177.16666666667	2579.83333333333	1844.5	2904.66666666667	1283.83333333333	873.5	1027.66666666667	3684.66666666667	1794	1129.16666666667	1164.16666666667	1656.66666666667	545	1246.66666666667	161.5	1241	1184.41666666667	1423	420.416666666667	924.166666666667	2459.91666666667	1477	1213.66666666667	1108.83333333333	1838	1343.66666666667	971.833333333333	514.666666666667	47.1666666666667	761	897.833333333333	868.833333333333	429.5	1289.83333333333	715.166666666667	1	470.833333333333	706.666666666666	585.25	431.666666666667	946.333333333333	1840.66666666667	709	200.666666666667	108.166666666667	152.5	564.5	234.333333333333	6581.5	3488.83333333333	227.5	4151.66666666667	3776
Fermentations: Mixed acid	4976.66666666667	4431.16666666667	4939.91666666667	3698.83333333333	3409.16666666666	6117.33333333333	1144	3600.5	4308.33333333333	5261	9139.16666666667	8289.99999999999	10237.6666666667	4793.66666666667	3093.83333333333	2599.5	14150	6489.83333333333	3520.5	3650.5	11805.8333333333	2955.16666666667	7277.33333333334	2286.5	4644.00000000001	3975.75	4990	4087.91666666667	2509.66666666667	6410.58333333333	3683	3068.66666666667	7422.5	4679.33333333333	4978.16666666667	4490.83333333333	2186	335.833333333333	2660	5979.16666666667	3921.5	7823.33333333333	3940.66666666667	2113.66666666667	36.6666666666667	1502	3348.16666666667	5244.25	5185.33333333333	3897.16666666667	8063.83333333334	5940.66666666666	1833.5	7652.83333333334	9912.83333333333	10030.6666666667	2715.33333333333	21161.8333333333	12139.5	7303.33333333333	11938.5	11682.5
Ferrous iron transporter EfeUOB, low-pH-induced	733	295	382	117	265	62	344	393	2559	807	1117	1142	1965	3239	5378	46	4122	45	197	140	4961	1213	990	977	396	198	397	16	111	117	107	51	848	62	493	95	73	94	161	35	25	246	13	291	2	139	555	911	1212	114	154	691	324	5	15	435	4	5599	2437	11	2569	314
Fet iron export system	159	47	17	43	64	123	183	43	179	244	240	347	333	672	1217	16	27	375	77	66	1250	121	279	13	111	71	170	13	27	248	312	14	1074	196	445	35	42	12	64	644	225	174	81	13	2	15	184	481	183	322	806	415	126	9	13	710	289	2949	1281	488	160	128
Flagellum	34141	21742	40220	1955	2783.5	3558	7893.5	5243	16205	25239.5	53512	63560.5	49030	35010	33843.5	1058	42386	34836	5115	4410	6824.5	5246	11665.5	430	2627	4817	8475	723.5	2950	22792.5	9982	1359	2028	9641	35173.5	2705	2325.5	145	4939.5	3320	1184.5	117	17847	4412	4	5734.5	15266	30832	58825	1679.5	1369.5	6259.5	1614	182	1436	1530.5	145	84042	68952	936	54582.5	54794
Folate Biosynthesis	9906.66666666667	7972.76666666666	11195.2333333333	2931.31666666667	3239.56666666667	2798.56666666667	3242.95	4036.61666666667	8052.66666666666	12037.9833333333	19773.6666666667	21730.35	14792.5833333333	10455.9666666667	9831.21666666667	2057.15	10558.9666666667	10892.9	3897.91666666667	3968.98333333333	21868.45	4784.68333333333	11288.0166666667	2062.23333333333	3715.53333333333	4222.45	4882.98333333333	2178.58333333334	2431.71666666667	7407.53333333333	5423.01666666666	2160.31666666667	15671.2	4165.95	8405.49999999999	2973.43333333333	2061.5	681.2	3472.65	10795.8333333333	4272.28333333333	6062.13333333333	5541.8	1873.53333333333	69.7	2117.1	5796.13333333332	9991.39999999999	21889.1333333333	6357.11666666666	14837.8666666667	15290.8166666667	4029.23333333333	2551.25	3197.78333333334	13901.1666666667	4906.31666666667	21725.1333333334	15903.15	8916.46666666666	16012.0166666667	18529.25
Folate biosynthesis cluster	8510.33333333333	7059.5	9647.25	4117.25	3829.08333333333	3439.91666666667	3079.66666666667	4847.75	7930.33333333333	10790.5	13927.4166666667	14591.9166666667	10863.1666666667	10854.3333333333	9646.41666666667	3890.16666666667	9454	7274.5	5930.16666666667	5419.08333333333	25433.25	5612.91666666667	16173.4166666667	1897.25	4994.5	5342.41666666667	6915.91666666667	1606.25	3831.25	6579.66666666667	6294.25	3900	16210.25	5492.33333333333	7814.41666666667	3898.08333333333	2568	741.166666666667	4196.33333333333	11143.25	4925.91666666667	7895.16666666667	8492.66666666667	2614.33333333333	48	1850.91666666667	5896.33333333333	10535.5833333333	12049.75	6412	12666.3333333333	18650.6666666667	5389.83333333333	2272	3171	15565.5833333333	4900.58333333333	15274.75	12209.75	8631	13831.1666666667	14996.3333333333
Forespore to mother cell channel	84.5	24.6666666666667	2	1	0	2.16666666666667	133.333333333333	1	5.5	219	16.1666666666667	225.666666666667	210.333333333333	552	761.833333333333	6.83333333333333	3.33333333333333	0	28.8333333333333	0.666666666666667	0	0	0.666666666666667	6.16666666666667	19.8333333333333	1.33333333333333	48.1666666666667	1.5	0	0	57.1666666666667	0	8.16666666666667	0	140.833333333333	2.66666666666667	0	0	2	1.16666666666667	1.33333333333333	0.666666666666667	260.333333333333	8.5	0	3.16666666666667	154.666666666667	362.333333333333	82.6666666666667	0	0	0	0	0	0	0	0	0.666666666666667	9	0	22.3333333333333	25.5
Formaldehyde assimilation: Ribulose monophosphate pathway	186	201	178	41	41	11	30	39	121	281	115	215	465	217	85	19	37	345	158	81	0	4	34	33	92	61	250	17	83	576	395	20	75	22	423	54	19	4	72	27	15	6	738	209	0	9	329	1032	633	34	8	20	4	2	3	7	13	172	205	24	146	117
Formate dehydrogenase	663	477	460	485	681	213	122	1073	308	891	1487	2126	2321	951	456	232	5879	1954	1119	837	19071	5377	17028	2495	877	1293	1074	188	202	1790	94	227	14418	1001	2241	699	560	495	1275	5786	1968	3566	49	384	45	318	477	1185	252	4344	10110	10680	3238	100	182	12424	2804	12137	5130	6160	3750	2032
Fosfomycin resistance	4	7	2	7	10	11	11	6	2	176	44	270	333	239	65	4	1096	0	31	1	133	19	1	6	11	4	102	0	2	0	57	1	830	6	196	7	8	2	6	479	132	15	182	8	0	14	285	524	285	31	11	106	3	2	2	280	189	117	301	50	83	74
Fructoselysine and glucoselysine	44	4	8	0	4	0	37	8	20	734	226	437	203	40	0	2	6	4	0	4	0	0	4	2	22	4	785	0	0	3	0	4	6	0	2487	8	3	2	6	6	3	0	2723	14	0	55	1241	1350	508	1	2	1	0	0	0	0	3	4	454	0	860	385
FtsEX cell-division-associated signaling system	3633.86666666667	2172.21666666667	4726.53333333333	328.133333333333	573.883333333332	608.1	741.333333333333	887.716666666667	2397.8	2729.43333333334	4906.28333333333	4515.4	2861.85	2353.83333333334	2370.66666666667	214.016666666667	1794.63333333333	1857.15	731.283333333333	679.949999999999	3243.56666666667	1306.78333333333	3428.51666666666	698.6	719.35	663.766666666667	1109.75	228.833333333333	446.8	1350	864.183333333333	249.916666666667	994.733333333333	698.316666666666	1660.68333333333	478.35	313.05	143.35	639.266666666666	956.849999999999	291.716666666667	741.666666666667	776.55	551.183333333333	7.26666666666667	578.8	647.516666666667	1342.93333333333	3943.06666666667	671.066666666666	1515.16666666667	2401.16666666667	726.5	332.033333333333	534.466666666666	1396.83333333333	270	4510.8	3956.73333333333	818.483333333333	4541.06666666667	5522.13333333333
Fusaric acid resistance cluster	3057	2071	3828	83	66	162	136	124	1190	684	3846	2796	1739	1109	297	26	2850	7592	85	112	5	9	19	4	55	221	27	27	191	4972	42	76	22	2115	3126	120	116	0	226	45	54	0	17	693	0	576	17	40	1927	19	28	0	0	5	80	2	6	8653	5694	0	5873	4649
